"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","BANKS","011","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","BANKS","011","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","BANKS","011","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","1","59.4"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","HABERSHAM","137","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","HABERSHAM","137","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","HABERSHAM","137","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","2","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","HABERSHAM","137","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","2","59.4"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","MADISON","195","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED","1","18.2"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","MADISON","195","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED","1","21.4"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","MADISON","195","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","53.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","MADISON","195","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","3","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","OGLETHORPE","221","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","OGLETHORPE","221","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","OGLETHORPE","221","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","OGLETHORPE","221","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","2","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","RABUN","241","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","RABUN","241","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","RABUN","241","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","RABUN","241","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","WILKES","317","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","WILKES","317","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","WILKES","317","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHEAST","30","WILKES","317","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","2","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","DADE","083","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","DADE","083","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","DADE","083","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","53.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","DADE","083","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","FLOYD","115","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","FLOYD","115","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","FLOYD","115","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","FLOYD","115","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","FLOYD","115","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","2","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","FLOYD","115","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","PAULDING","223","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","PAULDING","223","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","PAULDING","223","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","53.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","PAULDING","223","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","3","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","POLK","233","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","POLK","233","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","POLK","233","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","POLK","233","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","2","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","WALKER","295","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","WALKER","295","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","WALKER","295","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (Z)","64.8"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","WALKER","295","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","53.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","WALKER","295","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","3","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","NORTHWEST","10","WALKER","295","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","3","59.4"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","BERRIEN","019","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","BERRIEN","019","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","BERRIEN","019","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","BERRIEN","019","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COLQUITT","071","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COLQUITT","071","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COLQUITT","071","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","COLQUITT","071","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LANIER","173","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LANIER","173","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LANIER","173","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","6","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LANIER","173","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","6","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LOWNDES","185","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (Z)","18.2"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LOWNDES","185","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (Z)","21.4"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LOWNDES","185","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","53.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","LOWNDES","185","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","3","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TIFT","277","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TIFT","277","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TIFT","277","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","53.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","TIFT","277","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WILCOX","315","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WILCOX","315","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WILCOX","315","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WILCOX","315","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WORTH","321","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WORTH","321","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WORTH","321","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","53.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTH CENTRAL","80","WORTH","321","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","APPLING","001","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","APPLING","001","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","APPLING","001","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","APPLING","001","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","BRANTLEY","025","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","BRANTLEY","025","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","BRANTLEY","025","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","53.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","BRANTLEY","025","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","CAMDEN","039","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","CAMDEN","039","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","CAMDEN","039","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","2","53.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","CAMDEN","039","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","2","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TATTNALL","267","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TOOMBS","279","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED","3","18.2"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TOOMBS","279","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED","3","21.4"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TOOMBS","279","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (Z)","64.8"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TOOMBS","279","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","53.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TOOMBS","279","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","3","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","TOOMBS","279","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","3","59.4"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","WARE","299","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","WARE","299","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","WARE","299","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","53.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHEAST","90","WARE","299","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","DECATUR","087","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","DECATUR","087","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","DECATUR","087","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","3","53.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","DECATUR","087","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","3","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","EARLY","099","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","EARLY","099","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES NON-BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","EARLY","099","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","48.6"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","EARLY","099","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA NON-BEARING","TOTAL","NOT SPECIFIED","1","59.4"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","GRADY","131","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","GRADY","131","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES GROWN","TOTAL","NOT SPECIFIED"," (D)","(D)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","GRADY","131","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA BEARING","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","GRADY","131","","","00000000","","STRAWBERRIES","STRAWBERRIES - OPERATIONS WITH AREA GROWN","TOTAL","NOT SPECIFIED","1","(L)"
"CENSUS","2022","YEAR","","COUNTY","GEORGIA","13","SOUTHWEST","70","MILLER","201","","","00000000","","STRAWBERRIES","STRAWBERRIES - ACRES BEARING","TOTAL","NOT SPECIFIED"," (D)","(D)"
